p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.6768357902644e-214	6.77675913286023	0.719	0.012	8.65729073135844e-210	neutrophil	CHI3L1
4.55900344235459e-191	6.28394163666001	0.438	0.001	8.43917127214257e-187	neutrophil	TARM1
0	6.06343848875253	0.875	0.008	0	neutrophil	ABCA13
1.28112043904556e-162	6.02674283370206	0.984	0.057	2.37148204471724e-158	neutrophil	S100A8
2.71947507319551e-276	5.99191611177164	0.797	0.009	5.03402030799221e-272	neutrophil	SERPINB10
1.58388013600803e-213	5.83262118211675	0.781	0.017	2.93192051976447e-209	neutrophil	VSTM1
1.97360245324411e-168	5.77699432313506	0.5	0.006	3.65333550120018e-164	neutrophil	GPR84
1.08325598795881e-191	5.71225870918543	0.828	0.025	2.00521515931056e-187	neutrophil	ARG1
9.93687287354118e-123	5.71125664159546	0.625	0.025	1.83941453762121e-118	neutrophil	PADI4
2.37453656671596e-106	5.67442627324297	0.609	0.03	4.39550463864791e-102	neutrophil	BCL2L15
2.72362103757789e-222	5.51048756778217	0.906	0.025	5.04169490266043e-218	neutrophil	CDA
1.39933161212523e-142	5.49310307458387	0.969	0.067	2.59030274720502e-138	neutrophil	S100A9
0	5.46115120899248	0.844	0.004	0	neutrophil	CEBPE
9.76520206559056e-205	5.45297007954712	0.781	0.018	1.80763655436147e-200	neutrophil	MCEMP1
2.71911783747052e-59	5.43153518349859	0.453	0.033	5.03335902894168e-55	neutrophil	PLBD1
6.17724063904872e-197	5.36121482617919	0.688	0.013	1.14346901469431e-192	neutrophil	FOLR3
2.15906307539548e-224	5.31878903921165	0.953	0.028	3.99664165886458e-220	neutrophil	PRAM1
4.43091280092513e-143	5.31333292738018	0.609	0.018	8.20206268579251e-139	neutrophil	TSPAN2
2.34090593836271e-258	5.31171911148069	0.719	0.007	4.33325098250322e-254	neutrophil	RNASE3
1.14940725881514e-300	5.07878164002512	0.969	0.015	2.12766777679271e-296	neutrophil	CEACAM3
1.60420934205142e-124	5.05247780996583	0.969	0.083	2.96955191307139e-120	neutrophil	ANXA3
2.62562506332143e-39	5.04262892801243	0.312	0.023	4.8602945547143e-35	neutrophil	S100A12
1.06039954668008e-266	5.00743827727583	0.922	0.017	1.96290560085949e-262	neutrophil	S100P
7.21586332587355e-124	4.85238186455681	0.969	0.083	1.33572846025245e-119	neutrophil	GSN
5.86798920526077e-67	4.82426752407961	0.156	0	1.08622348178582e-62	neutrophil	OR6N2
9.10498076743665e-177	4.77211978790966	0.828	0.029	1.6854229898602e-172	neutrophil	HK3
3.22974518719988e-200	4.74415692861268	0.609	0.008	5.9785813160257e-196	neutrophil	CLEC5A
2.90399690690798e-257	4.66683808448766	0.891	0.017	5.37558867437736e-253	neutrophil	CYP4F3
2.19099152582462e-141	4.63489103886335	0.516	0.01	4.05574441345396e-137	neutrophil	LGALS12
2.47942473725393e-109	4.62123445239579	0.391	0.008	4.58966313113075e-105	neutrophil	CLEC4D
4.48756375042648e-76	4.59544011524918	0.391	0.016	8.30692925841445e-72	neutrophil	SLC26A8
1.76084582141642e-61	4.57239115780548	0.188	0.002	3.25950170002393e-57	neutrophil	ELOVL3
4.22114323584392e-195	4.54392564444202	0.875	0.028	7.81375824387068e-191	neutrophil	BST1
2.20260709952403e-77	4.52488873535369	0.969	0.159	4.07724600192894e-73	neutrophil	GCA
5.74286469207718e-136	4.50425547908226	0.672	0.026	1.06306168315041e-131	neutrophil	FCAR
5.23244259861377e-202	4.49032674301843	0.781	0.019	9.68577449429395e-198	neutrophil	RNASE2
5.78479232469146e-76	4.46702695994478	0.359	0.012	1.07082290722364e-71	neutrophil	HLX
6.06347675638877e-162	4.44224392874801	1	0.058	1.12241018237513e-157	neutrophil	LYZ
3.78217802876842e-157	4.41596050969157	0.859	0.039	7.00118974905322e-153	neutrophil	ATP8B4
6.82760343280137e-87	4.39615980983188	0.266	0.003	1.26385767144586e-82	neutrophil	M1AP
2.964109922648e-91	4.35725430715123	0.266	0.003	5.48686387781372e-87	neutrophil	TMEM52B
1.4812541922073e-183	4.28852067142233	0.75	0.02	2.74194963519493e-179	neutrophil	CLTCL1
8.14031207503653e-66	4.25178331685117	0.672	0.074	1.50685316821001e-61	neutrophil	ALDH3B1
2.27877592187542e-137	4.22867953336598	0.859	0.048	4.21824210898359e-133	neutrophil	CEACAM1
7.65674739401367e-157	4.21910930032095	0.656	0.018	1.41734051010587e-152	neutrophil	CEACAM4
3.19485619683708e-21	4.1850774781273	0.797	0.339	5.91399830596511e-17	neutrophil	SRGN
1.3304447759205e-212	4.16623385987515	0.781	0.016	2.46278632470643e-208	neutrophil	ADGRG3
7.82002432805072e-158	4.14882413905224	0.875	0.04	1.44756470336547e-153	neutrophil	FCN1
9.77151175621541e-96	4.13823149099565	0.938	0.104	1.80880454119303e-91	neutrophil	NCF4
4.61068501945318e-132	4.13625062711436	0.797	0.042	8.53483903950977e-128	neutrophil	FES
2.63901639556825e-173	4.0473762211595	0.859	0.032	4.88508324983639e-169	neutrophil	CLEC12A
1.18213230943034e-119	4.03049827444516	0.75	0.04	2.1882451179865e-115	neutrophil	CFP
5.50804905374152e-36	3.99867277569737	0.406	0.046	1.01959496033809e-31	neutrophil	LTB4R
1.12874110126259e-27	3.99603040328598	0.109	0.003	2.08941265254717e-23	neutrophil	ANXA8L1
5.61447754131152e-76	3.97914415362486	0.453	0.023	1.03929593767217e-71	neutrophil	NLRC4
4.04783967084616e-102	3.97252883216213	0.781	0.057	7.49295601470333e-98	neutrophil	ITGAM
9.75166160712541e-14	3.96383456605599	0.359	0.092	1.80513008009498e-09	neutrophil	LOXL3
7.81147678419931e-16	3.96333825151523	0.125	0.009	1.44598246752313e-11	neutrophil	MMP9
4.44019318183426e-107	3.94279616428678	0.688	0.039	8.21924159889339e-103	neutrophil	FAR2
6.47694806621298e-123	3.91276418008722	0.922	0.067	1.19894785653668e-118	neutrophil	RGL4
4.86330423816497e-85	3.89361547797373	0.766	0.07	9.00246247526718e-81	neutrophil	PYGL
4.90603197753999e-21	3.88094624039897	0.281	0.038	9.08155579362427e-17	neutrophil	TTC7B
3.90781815139686e-93	3.88074902211304	0.625	0.038	7.23376218005072e-89	neutrophil	MYB
1.5267926772635e-95	3.8761517757255	0.203	0	2.82624592488246e-91	neutrophil	OR6N1
1.68993738683123e-148	3.86965743962814	0.734	0.028	3.12824309676328e-144	neutrophil	P2RY13
2.19630055360005e-62	3.84847105738041	0.484	0.035	4.06557195476906e-58	neutrophil	CD33
3.29524517822893e-124	3.83789283593242	0.406	0.006	6.09982834941958e-120	neutrophil	DZIP1L
7.32438270887707e-169	3.81672865917748	0.891	0.038	1.35581648324023e-164	neutrophil	RAB31
3.16697923995803e-40	3.74732006946752	0.344	0.028	5.86239527108632e-36	neutrophil	C3AR1
1.58411077964133e-146	3.73842889403624	0.328	0	2.93234746419407e-142	neutrophil	PRRT4
5.02952280877146e-34	3.6724449937703	0.156	0.005	9.31014967131684e-30	neutrophil	PTGES
8.31547199526896e-70	3.62948246089389	0.344	0.013	1.53927702104424e-65	neutrophil	SCN9A
1.55146618515553e-15	3.59954199284031	0.125	0.01	2.8719190553414e-11	neutrophil	ANTXRL
2.64693051185412e-35	3.56137310022093	0.875	0.28	4.89973307049317e-31	neutrophil	LTA4H
1.38198205264857e-82	3.54825999247405	0.922	0.118	2.55818697765776e-78	neutrophil	UGCG
4.67095898471848e-72	3.54457713701876	1	0.177	8.64641217661238e-68	neutrophil	SERPINB1
1.50943131475787e-109	3.53923787422787	0.406	0.009	2.79410830674829e-105	neutrophil	PIWIL4
1.77587905254379e-73	3.49823359384473	0.5	0.03	3.2873297141638e-69	neutrophil	CAPN3
5.15038101786981e-49	3.49782231754653	0.406	0.031	9.53387030217881e-45	neutrophil	C19orf38
2.64156463611409e-41	3.48085017803936	0.172	0.005	4.88980029791079e-37	neutrophil	PLAU
9.83449165360824e-51	3.46967075170752	0.984	0.289	1.82046274999942e-46	neutrophil	GRN
3.21970797643422e-163	3.39119738719422	0.828	0.032	5.96000143517738e-159	neutrophil	SIGLEC5
4.74091227797634e-36	3.39066586024503	0.266	0.018	8.775902717762e-32	neutrophil	SLC16A5
5.50763337485445e-15	3.38107959167283	0.172	0.02	1.01951801401931e-10	neutrophil	ANKRD18A
4.48087955682715e-84	3.35676513454657	0.797	0.076	8.29455614764274e-80	neutrophil	PIP4P2
3.38479279844025e-66	3.3454865032135	0.266	0.007	6.26558994919274e-62	neutrophil	SIRPD
1.32373567361174e-25	3.32119470079436	0.203	0.015	2.45036710542269e-21	neutrophil	DLEU7
1.09784898508422e-126	3.28925534965698	0.641	0.024	2.0322282562894e-122	neutrophil	OSCAR
4.28863333733288e-50	3.27445507057235	0.969	0.272	7.93868917073689e-46	neutrophil	ACTN1
3.70511746833989e-103	3.24434937393904	0.547	0.023	6.85854294564396e-99	neutrophil	IRAK3
6.79976698810834e-29	3.24404366121047	0.516	0.1	1.25870486716874e-24	neutrophil	CSNK1A1L
9.92143636305455e-124	3.23187859119543	0.812	0.046	1.83655708516503e-119	neutrophil	NFAM1
1.62137222002492e-31	3.20291051396945	0.188	0.009	3.00132211648813e-27	neutrophil	OXER1
5.20526090600524e-51	3.19885129822163	0.391	0.027	9.6354584631063e-47	neutrophil	ARMH1
3.30159388585978e-127	3.19562700950353	0.828	0.047	6.11158044211503e-123	neutrophil	RFLNB
3.48786495871618e-58	3.18179241543258	0.969	0.205	6.45638682507952e-54	neutrophil	PGD
1.57417525777057e-27	3.16371103216659	0.109	0.003	2.9139558196591e-23	neutrophil	MROH6
4.52674986998528e-58	3.15518645837396	0.906	0.168	8.37946668432976e-54	neutrophil	NSUN5
2.8730824598199e-153	3.15182895874987	0.969	0.053	5.31836294137261e-149	neutrophil	MNDA
3.9571794081515e-38	3.12852922007453	0.234	0.012	7.32513480242924e-34	neutrophil	FAM151B
3.49892268856094e-81	3.10777354957477	0.859	0.09	6.47685578879515e-77	neutrophil	FGR
1.90569606229942e-49	3.1044153632778	0.438	0.037	3.52763398092246e-45	neutrophil	CEACAM21
9.8641444398041e-58	3.08733000198522	0.531	0.047	1.82595177725214e-53	neutrophil	SORT1
5.2004774856141e-61	3.07891070405714	0.453	0.03	9.62660387362027e-57	neutrophil	FCGR1A
6.09072138763925e-68	3.07200092418693	0.938	0.152	1.1274534360659e-63	neutrophil	MSRB1
3.18239272391281e-47	3.06853754692939	0.25	0.01	5.890927171235e-43	neutrophil	CCDC61
4.41195486282023e-16	3.04772446551464	0.703	0.386	8.16696964656653e-12	neutrophil	MXD3
4.53310511564799e-146	3.03430203081164	0.391	0.003	8.39123087957599e-142	neutrophil	RAB44
2.89397474360002e-47	3.02088532810882	0.312	0.018	5.357036647878e-43	neutrophil	PLB1
5.04004174524667e-48	3.01689921614848	0.469	0.044	9.32962127462611e-44	neutrophil	STBD1
3.24562008556557e-44	3.00853820644025	0.984	0.37	6.00796734039043e-40	neutrophil	TKT
1.95617936421076e-115	3.00841226066908	0.547	0.019	3.62108362109053e-111	neutrophil	GPR141
1.99389630250853e-138	3.00545478691237	0.578	0.016	3.69090144557353e-134	neutrophil	LIN7A
1.46844262372441e-42	3.00233095955404	0.156	0.003	2.71823414077626e-38	neutrophil	TCTEX1D1
2.3361844004292e-59	2.98169259317956	0.609	0.06	4.32451094363448e-55	neutrophil	TNFSF13
1.73025603644086e-41	2.97953054680315	0.984	0.413	3.20287694905568e-37	neutrophil	TSPO
6.17714113415678e-76	2.97907060935508	0.547	0.035	1.14345059534376e-71	neutrophil	CSF2RA
9.69681624946627e-35	2.96586521971804	0.266	0.019	1.7949776559387e-30	neutrophil	DHRS9
2.83266362391657e-110	2.96183352522691	0.609	0.027	5.24354363423196e-106	neutrophil	DYSF
8.9654755180777e-35	2.95053247093687	0.25	0.016	1.65959917315136e-30	neutrophil	B4GALNT3
3.38890568560087e-88	2.94211615007073	0.781	0.069	6.27320331461578e-84	neutrophil	SIRPB1
1.54184732892372e-112	2.9267943361592	0.484	0.014	2.85411359057069e-108	neutrophil	ANKRD22
2.84422593033719e-104	2.92098233076669	0.922	0.075	5.26494661964717e-100	neutrophil	FCER1G
1.89229710955566e-54	2.90114910457304	0.953	0.194	3.50283117949848e-50	neutrophil	C20orf27
1.14252644240873e-22	2.89694564348121	0.25	0.027	2.1149306975428e-18	neutrophil	TMEM91
8.63639847473439e-30	2.8696385090429	0.234	0.017	1.59868372165808e-25	neutrophil	DNAH10
5.67781453820437e-48	2.85421962375941	0.375	0.027	1.05102024916701e-43	neutrophil	MLC1
3.42290718580188e-23	2.84953205183155	0.375	0.06	6.33614349163786e-19	neutrophil	KBTBD7
2.56578675918596e-60	2.83675926371119	0.5	0.038	4.74952786992914e-56	neutrophil	HRH2
5.38709402333338e-33	2.8318306774198	0.797	0.215	9.97204974659243e-29	neutrophil	ADSS
1.20620449355854e-80	2.83028923316246	0.719	0.062	2.23280513802621e-76	neutrophil	CSGALNACT1
7.40949697362607e-36	2.82435233818325	0.172	0.006	1.37157198478792e-31	neutrophil	P2RY2
5.80997355554722e-14	2.80301932484336	0.141	0.014	1.07548420486735e-09	neutrophil	OR2A7
1.55340960668156e-37	2.79354530888982	0.328	0.027	2.87551652292824e-33	neutrophil	HYAL3
1.31756237283014e-42	2.790113613806	0.406	0.037	2.43893970834587e-38	neutrophil	PLD1
6.37179070488968e-26	2.7803291854102	0.391	0.057	1.17948217738213e-21	neutrophil	QPCT
3.80263045828851e-84	2.76654994771179	0.406	0.014	7.03904924133786e-80	neutrophil	DGKG
2.80058324098309e-14	2.75850979740304	0.172	0.021	5.18415963738379e-10	neutrophil	ABCC6
5.02124766240371e-249	2.72681555324564	0.531	0	9.29483154787551e-245	neutrophil	DEFA5
6.56804009729277e-17	2.71001249617532	0.266	0.041	1.21580990240986e-12	neutrophil	SLC26A6
4.42454007035044e-09	2.69618798558442	0.281	0.081	8.1902661242257e-05	neutrophil	KIAA0513
4.22137200716903e-07	2.68178957641926	0.141	0.029	0.0078141817224706	neutrophil	GINS3
6.89767906157075e-29	2.67963273438261	0.141	0.005	1.27682937108736e-24	neutrophil	BTNL8
9.97705208882486e-19	2.66985300523768	0.141	0.01	1.84685211216237e-14	neutrophil	PTH2R
1.91588849849653e-15	2.64268656837627	0.234	0.035	3.54650119956693e-11	neutrophil	NINJ2
3.03189424143036e-49	2.6395907561986	0.719	0.107	5.61233943031174e-45	neutrophil	ANXA4
2.06584516207803e-162	2.63950850340109	0.391	0.001	3.82408597952263e-158	neutrophil	TMEM92
1.20679206356519e-29	2.62364248559485	0.234	0.017	2.23389278886553e-25	neutrophil	JDP2
1.8451274835877e-23	2.61112901316228	0.266	0.029	3.41551548486919e-19	neutrophil	SPNS3
1.09732436234338e-22	2.607260580112	0.188	0.015	2.03125712713383e-18	neutrophil	KCNE1
1.40159719044385e-54	2.59869686883133	0.5	0.042	2.59449655923062e-50	neutrophil	AGPAT2
7.05415236691935e-18	2.59537941051948	0.359	0.069	1.30579414464044e-13	neutrophil	MAFG
7.42871905824265e-21	2.57788592006458	0.141	0.009	1.3751301848713e-16	neutrophil	SMIM24
2.51914503516493e-91	2.57465506055324	0.734	0.056	4.6631893745938e-87	neutrophil	B4GALT5
8.02015279446139e-60	2.57077624113129	0.438	0.029	1.48461048378275e-55	neutrophil	LRG1
1.16218588429502e-26	2.55300575249425	0.266	0.025	2.15132229041852e-22	neutrophil	GRAMD1B
1.19868202213879e-101	2.55225759041763	0.578	0.027	2.21888029118112e-97	neutrophil	MGAM
1.50838240259593e-33	2.54063518987696	0.484	0.069	2.79216666544533e-29	neutrophil	GALNS
2.63969053988304e-18	2.52820503065879	0.156	0.013	4.88633115837749e-14	neutrophil	ADCY4
8.54237175512392e-08	2.52536322565421	0.219	0.059	0.00158127843559099	neutrophil	CKAP4
8.73575445491232e-60	2.51191258352102	0.812	0.116	1.61707550714882e-55	neutrophil	RNF24
4.75537404476208e-37	2.51105552708771	0.688	0.134	8.80267289425909e-33	neutrophil	PDE4D
1.92320523036461e-14	2.50331890897454	0.172	0.02	3.56004520192793e-10	neutrophil	MED12L
1.70416025339078e-28	2.50296563324013	0.5	0.086	3.15457104505167e-24	neutrophil	CCDC125
1.39309864301051e-58	2.48158192341391	0.719	0.087	2.57876489807676e-54	neutrophil	C11orf21
3.9493499838096e-78	2.47934382076394	0.297	0.007	7.31064175502995e-74	neutrophil	LOXHD1
6.66648422969345e-42	2.47375451701095	0.812	0.161	1.23403289575855e-37	neutrophil	GYG1
4.53263313399508e-49	2.45200485836288	0.766	0.122	8.39035719433829e-45	neutrophil	PAK1
1.35643307103384e-105	2.45125818203774	0.703	0.04	2.51089325779074e-101	neutrophil	PADI2
4.18986093444899e-37	2.45102833024429	0.281	0.019	7.75585157575853e-33	neutrophil	SLCO4C1
9.11351140131714e-72	2.44584149738167	0.281	0.007	1.68700209549782e-67	neutrophil	CLC
9.18316374154556e-56	2.44479900470739	0.5	0.042	1.6998954401975e-51	neutrophil	ZNF516
2.72471044689111e-56	2.43711245733998	0.484	0.039	5.04371150824014e-52	neutrophil	GAS7
8.51177148716529e-49	2.41322746764599	0.453	0.04	1.57561401998917e-44	neutrophil	MCTP1
7.70410457578949e-73	2.40765889015467	0.891	0.107	1.42610679802439e-68	neutrophil	LAIR1
6.04739974045721e-43	2.40022471757902	0.297	0.018	1.11943416595603e-38	neutrophil	RNF217
1.07252102526022e-65	2.39828100319869	0.781	0.093	1.98534366985919e-61	neutrophil	AMPD3
6.07768451277952e-11	2.39360759877714	0.234	0.048	1.12504018016062e-06	neutrophil	ANLN
1.21797856759463e-12	2.37682957962539	0.203	0.033	2.25460012647442e-08	neutrophil	SLC24A4
6.44696837590337e-59	2.36499980887984	0.453	0.031	1.19339831606347e-54	neutrophil	RGS18
1.49744161011224e-67	2.36293392361411	0.891	0.126	2.77191416447877e-63	neutrophil	PDZD8
4.00806217776828e-27	2.3577853547537	0.266	0.025	7.41932389726686e-23	neutrophil	GPAT3
4.15553878778111e-46	2.34603619634692	0.641	0.086	7.69231785006162e-42	neutrophil	SEMA4A
6.46891126667529e-61	2.34350990765088	0.203	0.003	1.19746016457426e-56	neutrophil	SPATC1
2.33097311604589e-44	2.33157296594156	0.578	0.075	4.31486433511254e-40	neutrophil	GBE1
8.35546225445062e-70	2.32863080812975	0.594	0.047	1.54667961792135e-65	neutrophil	LILRB2
1.989952156964e-46	2.32445935933797	0.719	0.113	3.68360043775606e-42	neutrophil	QSOX1
1.2062842139094e-53	2.31876028516739	0.547	0.053	2.23295270836768e-49	neutrophil	NCF2
2.48394910450088e-37	2.30217286079183	0.969	0.315	4.59803818734157e-33	neutrophil	RTN3
9.41272524451009e-37	2.29882261050198	0.203	0.009	1.74238957001126e-32	neutrophil	PPFIA4
5.95846081311546e-36	2.29588628538328	0.703	0.136	1.1029706811158e-31	neutrophil	PLSCR1
2.61481147636226e-49	2.27437621238332	0.953	0.204	4.84027752389418e-45	neutrophil	GLRX
2.37573892057116e-28	2.26630972200823	0.531	0.097	4.39773031586927e-24	neutrophil	POLE
8.6961849728747e-137	2.26397748520413	0.438	0.006	1.60975080032884e-132	neutrophil	AFF2
7.15054567158145e-14	2.26226050065398	0.172	0.021	1.32363750926644e-09	neutrophil	PIK3R6
3.25238900598475e-64	2.2602468587511	0.609	0.055	6.02049728897837e-60	neutrophil	LILRA2
7.75315291832756e-41	2.25859263821869	0.766	0.147	1.43518613671162e-36	neutrophil	G6PD
2.1933146158412e-55	2.2541356223422	0.812	0.121	4.06004468538365e-51	neutrophil	FCGRT
6.32766728684276e-113	2.25355726018063	0.922	0.067	1.17131449146746e-108	neutrophil	LST1
7.65467797395167e-31	2.25227322589588	0.453	0.064	1.41695743975819e-26	neutrophil	TNFAIP8L2
2.68583321315881e-23	2.24362124875174	0.312	0.04	4.97174586087827e-19	neutrophil	GNB4
2.74080269870573e-91	2.22791285873089	0.953	0.092	5.07349987557418e-87	neutrophil	TYROBP
8.58822529812378e-31	2.21499143702648	0.312	0.03	1.58976638493569e-26	neutrophil	FPR2
1.75063588609505e-53	2.2071437217142	0.828	0.129	3.24060208875055e-49	neutrophil	NADK
5.58868768291862e-58	2.20186282679149	0.422	0.027	1.03452197698507e-53	neutrophil	CPNE2
1.32635369628475e-15	2.19854160328435	0.172	0.019	2.4552133271927e-11	neutrophil	CDC14B
1.10351431886099e-22	2.197398436802	0.25	0.027	2.04271535564358e-18	neutrophil	B3GNT8
5.08243964523236e-19	2.19414238232632	0.219	0.025	9.40810402728963e-15	neutrophil	CARD9
3.3676611381136e-31	2.18470390089508	0.328	0.033	6.23387753276208e-27	neutrophil	MSRA
1.85967209343996e-34	2.18276130789768	0.859	0.225	3.44243901216672e-30	neutrophil	AP3S1
6.59223040000954e-88	2.18260241278736	0.609	0.036	1.22028776934577e-83	neutrophil	SPI1
4.37697142973033e-46	2.17328617630243	0.578	0.069	8.10221181357381e-42	neutrophil	DOK1
3.28131701644539e-30	2.17132846636416	0.453	0.066	6.07404592914207e-26	neutrophil	ZDHHC13
1.32341171419433e-86	2.16838459592345	0.516	0.025	2.44976742414512e-82	neutrophil	LPCAT2
2.54563161749696e-07	2.15823546236327	0.141	0.028	0.00471221868714863	neutrophil	CHRFAM7A
1.07732644022053e-11	2.14505139453312	0.109	0.01	1.99423897349222e-07	neutrophil	PLA2G4A
7.18009090602169e-25	2.13872534541614	0.344	0.046	1.32910662761367e-20	neutrophil	DMXL2
2.44243909910652e-38	2.13372972701118	0.719	0.132	4.52119901635608e-34	neutrophil	GBA
1.56109092391141e-31	2.12597750341252	0.578	0.102	2.88973540925241e-27	neutrophil	MAPK14
8.93228450767045e-48	2.12376240219446	0.234	0.009	1.65345518521488e-43	neutrophil	SLC22A15
1.26574834922177e-41	2.10951112588781	0.5	0.058	2.34302676924442e-37	neutrophil	PTAFR
2.61452080639191e-10	2.1088404104015	0.219	0.045	4.83973946471207e-06	neutrophil	ATP23
1.64195736103975e-20	2.10774087540382	0.297	0.041	3.03942727102068e-16	neutrophil	MINDY1
1.4359055576406e-54	2.09976910623037	0.797	0.11	2.65800477774851e-50	neutrophil	C1orf162
4.041493005131e-33	2.09949719583829	0.984	0.427	7.481207701798e-29	neutrophil	CTSD
1.33940080708446e-42	2.08330682599529	0.453	0.047	2.47936483399405e-38	neutrophil	ARID3A
1.37998629922208e-63	2.08273320254561	0.594	0.052	2.55449263848999e-59	neutrophil	IER3
1.8739528318532e-12	2.07340618373665	0.141	0.016	3.46887408704346e-08	neutrophil	GPX3
9.85139481663513e-32	2.06988976601143	0.469	0.067	1.82359169450733e-27	neutrophil	ANO10
4.71704134758963e-36	2.06967064054233	0.359	0.034	8.73171523852317e-32	neutrophil	KCNE3
6.97945324371495e-25	2.06832753391145	0.703	0.195	1.29196658994407e-20	neutrophil	CCPG1
2.8655882773027e-25	2.05116556581824	0.375	0.054	5.30449046011503e-21	neutrophil	MAP3K8
8.56381892877214e-36	2.05105784284516	0.484	0.065	1.58524852190501e-31	neutrophil	SLC16A3
8.28528780023404e-24	2.04782933202152	0.141	0.007	1.53368962470132e-19	neutrophil	KLF5
2.75195677414328e-40	2.04621305071286	0.859	0.18	5.09414718461663e-36	neutrophil	RGS19
1.19081589296583e-23	2.04033128723962	0.141	0.007	2.20431929946905e-19	neutrophil	SPINK8
1.58648169839365e-32	2.03497233582846	0.188	0.009	2.93673627189649e-28	neutrophil	ABHD12B
8.94521781986288e-86	2.03339745341099	0.391	0.012	1.65584927063482e-81	neutrophil	NTNG2
5.63310465388271e-26	2.02899729203643	0.188	0.012	1.04274400248023e-21	neutrophil	ITGA9
1.56029181027564e-64	2.02602708728328	0.312	0.011	2.88825617000124e-60	neutrophil	GLT1D1
2.54370215477445e-10	2.02337003334217	0.172	0.029	4.70864705870298e-06	neutrophil	DNMBP
1.91635957064054e-16	2.01988440314978	0.281	0.047	3.5473732012127e-12	neutrophil	SLC31A2
2.64969696738216e-32	2.00983329854193	0.156	0.006	4.90485405632111e-28	neutrophil	CLEC1B
2.36744670298739e-43	2.00263921676324	0.75	0.125	4.38238059189996e-39	neutrophil	BCL6
