markers.gene	BCell	BCell@p_val_adj	DC	DC@p_val_adj	Endothelia	Endothelia@p_val_adj	Epithelia	Epithelia@p_val_adj	Fibroblast	Fibroblast@p_val_adj	Macrophage	Macrophage@p_val_adj	MastCell	MastCell@p_val_adj	Myofib	Myofib@p_val_adj	Neutrophil	Neutrophil@p_val_adj	pDC	pDC@p_val_adj	PlasmaCell	PlasmaCell@p_val_adj	TCell	TCell@p_val_adj
NDUFB6	NA	NA	NA	NA	NA	NA	0.397268256749644	4.27710923231717e-89	NA	NA	NA	NA	NA	NA	0.341612485671391	5.09407905332822e-51	NA	NA	0.340609178231957	0.000470196931937463	NA	NA	NA	NA
NME2P1	NA	NA	NA	NA	NA	NA	0.28154830106371	5.94326279270123e-89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATXN10	NA	NA	NA	NA	NA	NA	0.33717621670421	8.03977162400525e-89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYC	NA	NA	NA	NA	NA	NA	0.297971034557041	9.17749131858057e-89	0.601240586998602	1.83813144908141e-82	NA	NA	NA	NA	0.620840977884925	3.06419393569267e-129	NA	NA	NA	NA	NA	NA	NA	NA
CRELD2	NA	NA	NA	NA	NA	NA	0.326844301756902	1.15347219546963e-88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.456146033649716	9.74610547927483e-45	NA	NA
HIGD1A	NA	NA	NA	NA	NA	NA	0.348309349309064	5.16912906047698e-88	0.388246498990475	4.80404684334667e-92	NA	NA	NA	NA	0.273381155996475	1.13647627009807e-45	NA	NA	0.625709142043802	6.98162708926834e-24	NA	NA	NA	NA
BANF1	NA	NA	NA	NA	NA	NA	0.520735697008872	2.55597178336264e-87	NA	NA	NA	NA	NA	NA	0.340581521393018	1.15110506989406e-51	NA	NA	NA	NA	NA	NA	NA	NA
ACADVL	NA	NA	NA	NA	NA	NA	0.551137379014961	2.60746015452687e-87	0.295933971827992	2.26098062202686e-45	NA	NA	0.251912146005683	4.17325188856304e-20	0.47253561424983	1.20983108358728e-79	NA	NA	NA	NA	0.298966023543967	5.76208015470749e-18	NA	NA
RERE	NA	NA	NA	NA	NA	NA	0.419484622290564	3.53080598923892e-87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIPF3	NA	NA	NA	NA	NA	NA	0.261928609364161	1.63323209034677e-86	0.365532945246034	2.39849624276577e-74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHMT2	NA	NA	NA	NA	NA	NA	0.378660225703884	2.4181823880366e-86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STX3	NA	NA	NA	NA	NA	NA	0.282500341764353	2.79291898872538e-86	NA	NA	NA	NA	1.32265631946597	0	NA	NA	1.38787227688142	2.42992766646808e-123	NA	NA	NA	NA	NA	NA
PMPCA	NA	NA	NA	NA	NA	NA	0.286349116647794	2.92010977469233e-86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM147	NA	NA	NA	NA	NA	NA	0.327653541628975	8.28796276418502e-86	0.260901813916931	4.30066216670654e-66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AK2	NA	NA	NA	NA	NA	NA	0.434223473850552	8.56526539230621e-86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MRPL20	NA	NA	NA	NA	NA	NA	0.463453236091367	9.13475288743107e-86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DDOST	NA	NA	NA	NA	NA	NA	0.334493387951196	1.82092079585424e-85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.338868431591051	1.78640662589612e-32	NA	NA
HINT1	NA	NA	NA	NA	NA	NA	0.69035035326373	3.15428095717404e-85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GORASP2	NA	NA	NA	NA	NA	NA	0.317848881413552	3.33883602280907e-85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.357968010275693	5.66677780621097e-08	NA	NA	NA	NA
UQCRH	NA	NA	NA	NA	NA	NA	0.688742892080684	4.87693322578093e-85	NA	NA	NA	NA	NA	NA	0.396577320314816	6.35634104201364e-50	NA	NA	NA	NA	NA	NA	NA	NA
DRG1	NA	NA	NA	NA	NA	NA	0.273643688581133	5.84367547866403e-85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COPS6	NA	NA	NA	NA	NA	NA	0.40673928288993	2.4334743782348e-84	0.320558934482961	2.61102463044293e-67	NA	NA	NA	NA	0.272488698345743	3.79569531256796e-37	NA	NA	NA	NA	NA	NA	NA	NA
RALBP1	NA	NA	NA	NA	NA	NA	0.400767025120256	3.00527169235114e-84	NA	NA	NA	NA	NA	NA	0.338750157947353	1.55931522439183e-33	0.423022513435034	0.743014208545201	NA	NA	NA	NA	NA	NA
SMIM26	NA	NA	NA	NA	NA	NA	0.318721053530358	3.09868890624349e-84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC021078.1	NA	NA	NA	NA	NA	NA	0.357747995124796	5.15835608571343e-84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPCS1	NA	NA	NA	NA	NA	NA	0.580269385018607	5.62774476998636e-84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.822693993977433	3.10705883240716e-38	0.464522482698437	1.29959984727659e-28	NA	NA
SLC26A2	NA	NA	NA	NA	NA	NA	0.308211189384419	8.39765928965978e-84	NA	NA	NA	NA	1.28901044324017	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MOCS2	NA	NA	NA	NA	NA	NA	0.279144801252483	1.38231550679019e-83	0.286818677095282	4.91792308626551e-73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MCTS1	NA	NA	NA	NA	NA	NA	0.315358956908031	2.49875077796901e-83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.276991614511025	0.000940302083891541	NA	NA	NA	NA
COX6A1P2	NA	NA	NA	NA	NA	NA	0.627460841083536	2.72160069334866e-83	NA	NA	NA	NA	NA	NA	0.426602987149682	2.04541725635615e-55	NA	NA	NA	NA	NA	NA	NA	NA
CBX4	NA	NA	NA	NA	NA	NA	0.387739823915294	4.36927924355192e-83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFS2	NA	NA	NA	NA	NA	NA	0.282967885636696	8.07905254391105e-83	NA	NA	NA	NA	NA	NA	0.512363148490318	1.61619534862588e-95	NA	NA	NA	NA	NA	NA	NA	NA
FAM120AOS	NA	NA	NA	NA	NA	NA	0.266891704318538	1.20752748827025e-82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WDR45	NA	NA	NA	NA	NA	NA	0.266275078093106	5.75927549019806e-82	0.258334075749526	4.10410284794812e-71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LINC00963	NA	NA	NA	NA	NA	NA	0.262054178461384	5.83535032505107e-82	NA	NA	NA	NA	0.306208587708713	5.18869946066999e-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UQCR10	NA	NA	NA	NA	NA	NA	0.446029586305874	3.21203916472923e-81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRDX6	NA	NA	NA	NA	NA	NA	0.632325259781336	3.78048768686645e-81	0.4552008893125	1.70349176720745e-48	NA	NA	0.602283844348627	2.23761454248878e-86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMD3	NA	NA	NA	NA	NA	NA	0.277076628558917	1.02417729375232e-80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC31A1	NA	NA	NA	NA	NA	NA	0.251533413952056	1.35234109138444e-80	NA	NA	0.512859787225757	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GADD45GIP1	NA	NA	NA	NA	NA	NA	0.295594073728961	1.70702118795548e-80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MRPS21	NA	NA	NA	NA	NA	NA	0.495219709164641	2.15194326791735e-80	0.342335738388309	2.11395123298663e-56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UQCRC1	NA	NA	NA	NA	NA	NA	0.345358084050142	2.2649019602102e-80	NA	NA	NA	NA	NA	NA	0.329458266309377	2.29812091739861e-52	NA	NA	NA	NA	NA	NA	NA	NA
CCT3	NA	NA	NA	NA	NA	NA	0.644449526086199	4.26530500584606e-80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CARS	NA	NA	NA	NA	NA	NA	0.256903447060624	4.46055601160155e-80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSPA8	NA	NA	NA	NA	NA	NA	0.406171565148479	5.19912143518616e-80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.413250868381501	1.29702534236829e-240
THOC7	NA	NA	NA	NA	NA	NA	0.286675529444872	6.91756562148319e-80	0.333655456943708	2.74453132752537e-105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATIC	NA	NA	NA	NA	NA	NA	0.276055583953804	1.09432433292496e-79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FURIN	NA	NA	NA	NA	NA	NA	0.359238615964216	1.35129735355869e-79	NA	NA	NA	NA	NA	NA	NA	NA	0.519870761853988	0.00115441193294711	NA	NA	NA	NA	NA	NA
C12orf57	NA	NA	NA	NA	NA	NA	0.56123945838928	2.84571123843435e-79	NA	NA	NA	NA	NA	NA	0.32507093571863	1.43136995794388e-50	NA	NA	NA	NA	NA	NA	0.355666158745364	1.38657570485939e-27
RNF187	NA	NA	NA	NA	NA	NA	0.377237293439957	4.25924896676e-79	0.322857678556498	4.32638047463019e-50	NA	NA	0.46536579201779	1.62785064139441e-52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF217	NA	NA	NA	NA	NA	NA	0.467478224848486	1.40655433731538e-78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GOLGA2	NA	NA	NA	NA	NA	NA	0.293302116357793	4.44751462037205e-78	0.526665100151455	2.14729443084247e-130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AQP3	NA	NA	NA	NA	NA	NA	0.274884651512698	8.44974540341606e-78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.382158320907569	7.87537644901353e-56
GOLPH3	NA	NA	NA	NA	NA	NA	0.45990591188411	1.39568918151239e-77	NA	NA	NA	NA	NA	NA	0.379758750457742	1.22447146445671e-54	NA	NA	NA	NA	NA	NA	NA	NA
POLR2L	NA	NA	NA	NA	NA	NA	0.569252802764924	1.77763096716147e-77	0.358201403855903	2.48794497149411e-29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHB2	NA	NA	NA	NA	NA	NA	0.565070662981857	1.99545182776553e-77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LTN1	NA	NA	NA	NA	NA	NA	0.250205407637984	2.27096517253002e-77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EIF2AK1	NA	NA	NA	NA	NA	NA	0.455624312125227	4.59281491757742e-77	NA	NA	NA	NA	0.325338141433937	4.03964754677644e-32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LAMTOR1	NA	NA	NA	NA	NA	NA	0.332749608337098	6.70703118449504e-77	0.288098998892504	8.25601164763431e-59	0.31923594449735	8.0530093636392e-160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF706	NA	NA	NA	NA	NA	NA	0.404273673095865	1.12287963568579e-76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DCUN1D5	NA	NA	NA	NA	NA	NA	0.256923627147515	1.47783475741467e-76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFB2	NA	NA	NA	NA	NA	NA	0.459987964186864	2.91508782668071e-76	NA	NA	NA	NA	NA	NA	0.292889673801769	5.68027033697032e-55	NA	NA	NA	NA	NA	NA	NA	NA
TCTA	NA	NA	NA	NA	NA	NA	0.268455275291651	3.77310552828749e-76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TFG	NA	NA	NA	NA	NA	NA	0.304714889927921	5.09014846635096e-76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCL10	NA	NA	NA	NA	NA	NA	0.284148848598054	5.76037855397129e-76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFA1	NA	NA	NA	NA	NA	NA	0.617883491515364	1.11524482353779e-75	NA	NA	NA	NA	NA	NA	0.369070863017783	1.26129085833343e-47	NA	NA	NA	NA	NA	NA	NA	NA
MRPL55	NA	NA	NA	NA	NA	NA	0.296099387096791	1.41618695582307e-75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNAJA1	NA	NA	NA	NA	NA	NA	0.465390008579885	1.73840624325506e-75	NA	NA	NA	NA	0.934930334331725	5.50221652982605e-164	0.328139167712191	1.68599647315706e-33	NA	NA	NA	NA	NA	NA	NA	NA
SLC16A1	NA	NA	NA	NA	NA	NA	0.38999974120625	4.55603003610742e-75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EIF5A	NA	NA	NA	NA	NA	NA	0.61947870585795	7.02547544179669e-75	NA	NA	NA	NA	NA	NA	0.282559041129757	6.75445211514237e-40	NA	NA	NA	NA	NA	NA	NA	NA
AMD1	NA	NA	NA	NA	NA	NA	0.67838528499775	1.68462095387457e-74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPCS2	NA	NA	NA	NA	NA	NA	0.25405182882836	2.36038475114085e-74	0.302092084296958	3.52367877061346e-66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47057737363659	9.87072930349519e-54	NA	NA
TMEM18	NA	NA	NA	NA	NA	NA	0.267433240568466	2.40405559668e-74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMED10	NA	NA	NA	NA	NA	NA	0.555600115379211	1.92154921412641e-73	0.450918807821455	3.43487611479696e-57	NA	NA	NA	NA	NA	NA	NA	NA	0.392114424150634	3.29977257776284e-08	0.329487596759771	5.05175914984084e-20	NA	NA
ATP6V1E1	NA	NA	NA	NA	NA	NA	0.37362601974906	3.85603074836437e-73	0.285565019055154	4.12385985297116e-53	NA	NA	NA	NA	0.270887656808296	2.7502021385071e-39	NA	NA	NA	NA	NA	NA	NA	NA
RAB18	NA	NA	NA	NA	NA	NA	0.287759158651668	4.71556912370354e-73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFS3	NA	NA	NA	NA	NA	NA	0.271583970936647	5.56239239207101e-73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
POLR2J	NA	NA	NA	NA	NA	NA	0.311118560938348	1.49849458042745e-72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SQSTM1	NA	NA	NA	NA	NA	NA	0.435009433027914	2.35198592048075e-72	NA	NA	NA	NA	0.332119156452893	6.95775540492606e-39	NA	NA	NA	NA	0.417265841444172	2.83194516360971e-05	NA	NA	NA	NA
ERH	NA	NA	NA	NA	NA	NA	0.385010582321008	4.0143459463836e-72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DKC1	NA	NA	NA	NA	NA	NA	0.336376802513987	4.50872949898e-72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USO1	NA	NA	NA	NA	NA	NA	0.345400224179647	9.42510972051943e-72	0.253805636108032	5.02183407270489e-46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PITPNA	NA	NA	NA	NA	NA	NA	0.268294294447635	1.05001137492795e-71	NA	NA	NA	NA	NA	NA	NA	NA	0.490840299123148	1	NA	NA	NA	NA	NA	NA
CDK2AP2	NA	NA	NA	NA	NA	NA	0.463826854195399	2.20555107024604e-71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.594206089862324	6.13225349224647e-10	NA	NA	NA	NA
GTF3C6	NA	NA	NA	NA	NA	NA	0.262838338369971	4.84389809365057e-71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFA2	NA	NA	NA	NA	NA	NA	0.380653307574741	7.33105790582793e-71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBE2M	NA	NA	NA	NA	NA	NA	0.297985024611136	8.30369068776635e-71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNIH4	NA	NA	NA	NA	NA	NA	0.258982957937473	1.10581755122327e-70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EIF2S2	NA	NA	NA	NA	NA	NA	0.529119215209482	2.21045958290847e-70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TERF1	NA	NA	NA	NA	NA	NA	0.310690076218264	2.78348251971582e-70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.680906108866388	6.71314149361627e-20	NA	NA	NA	NA
COPB2	NA	NA	NA	NA	NA	NA	0.350939924866323	3.30546325141811e-70	0.303490604518357	1.15089255112966e-65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPLP1	NA	NA	NA	NA	NA	NA	0.322784681975937	4.00129599721759e-70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SNRPD1	NA	NA	NA	NA	NA	NA	0.340326667652081	7.07674832742638e-70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANAPC5	NA	NA	NA	NA	NA	NA	0.422628552070449	1.40934190372082e-69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HDAC2	NA	NA	NA	NA	NA	NA	0.317096231214053	1.46805864937795e-69	NA	NA	NA	NA	NA	NA	0.274315428110962	1.60083807251666e-42	NA	NA	NA	NA	NA	NA	NA	NA
TPRKB	NA	NA	NA	NA	NA	NA	0.26670739349778	5.2407708571602e-69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MRPL52	NA	NA	NA	NA	NA	NA	0.316822395401384	5.35433819434134e-69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP5B	NA	NA	NA	NA	NA	NA	0.596740210705058	5.87887543963224e-69	NA	NA	NA	NA	NA	NA	0.355869552680688	3.61582310171468e-32	NA	NA	NA	NA	NA	NA	NA	NA
LMAN1	NA	NA	NA	NA	NA	NA	0.463953195635818	8.25166153438615e-69	0.303017518950266	8.34295923702525e-51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.812448737087469	2.01703244211444e-53	NA	NA
TXNRD1	NA	NA	NA	NA	NA	NA	0.299148531482444	1.03311636248092e-68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPI	NA	NA	NA	NA	NA	NA	0.501387239081756	1.03499306087683e-68	NA	NA	NA	NA	NA	NA	0.284716842554416	9.43255728110255e-40	NA	NA	NA	NA	NA	NA	NA	NA
SARS	NA	NA	NA	NA	NA	NA	0.415077730525207	1.77824275928727e-68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMD13	NA	NA	NA	NA	NA	NA	0.317410593022781	2.65170367481856e-68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LSM2	NA	NA	NA	NA	NA	NA	0.334515290749928	2.95969003226748e-68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AZIN1	NA	NA	NA	NA	NA	NA	0.579201617980992	4.12679278405777e-68	NA	NA	NA	NA	0.315531226849367	6.51402496062805e-33	NA	NA	0.54964408955771	1	NA	NA	NA	NA	NA	NA
APEX1	NA	NA	NA	NA	NA	NA	0.431820547698353	1.02306114969208e-66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.357931655226465	1.19344157192817e-08	NA	NA	NA	NA
SNHG6	NA	NA	NA	NA	NA	NA	0.612655089365177	1.5224937183471e-66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V1D	NA	NA	NA	NA	NA	NA	0.287070675862494	1.60599079787676e-65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMB2	NA	NA	NA	NA	NA	NA	0.340585116059056	1.88043489587685e-64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.285888853303386	0.922112561792354	NA	NA	NA	NA
TSG101	NA	NA	NA	NA	NA	NA	0.257561168978529	3.17258083602127e-64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CMC2	NA	NA	NA	NA	NA	NA	0.298906076394118	3.63147033945383e-64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARF4	NA	NA	NA	NA	NA	NA	0.595029231013297	5.25956551164381e-64	0.580045037636122	5.0925790053775e-53	NA	NA	NA	NA	0.27649217959237	1.72711515693515e-45	NA	NA	0.595636376717013	1.98627642665379e-11	NA	NA	NA	NA
CCT4	NA	NA	NA	NA	NA	NA	0.582977739608911	8.38916641539672e-64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UQCRFS1	NA	NA	NA	NA	NA	NA	0.273259853198935	1.02123277100944e-63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF622	NA	NA	NA	NA	NA	NA	0.252800738861673	4.40785316919657e-63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EIF2B5	NA	NA	NA	NA	NA	NA	0.267186485798532	6.71949201649736e-63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFV1	NA	NA	NA	NA	NA	NA	0.337364418151636	6.77576492156557e-63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.289438595219964	0.61172993669659	NA	NA	NA	NA
EAPP	NA	NA	NA	NA	NA	NA	0.267045570172317	1.11622754799548e-62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALAS1	NA	NA	NA	NA	NA	NA	0.269868652215792	2.29909336909206e-61	NA	NA	NA	NA	0.626972244420235	1.26459208401003e-100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MRPS34	NA	NA	NA	NA	NA	NA	0.272793492386823	3.99950105668964e-61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDCD6	NA	NA	NA	NA	NA	NA	0.270173720819499	1.1768014779376e-60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TBCA	NA	NA	NA	NA	NA	NA	0.43872245641123	5.12943837217863e-60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MRPS6	NA	NA	NA	NA	NA	NA	0.574837021933109	8.30895066027278e-60	NA	NA	0.26279561100478	3.53582041584477e-86	0.531029536425244	4.44121143439204e-59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EGR2	NA	NA	NA	NA	NA	NA	0.263569776302505	1.16644193991773e-59	0.400452373623305	5.3068455830079e-122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMB1	NA	NA	NA	NA	NA	NA	0.452469825976167	2.10979907295598e-59	0.257032849471909	3.67462604736531e-32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENY2	NA	NA	NA	NA	NA	NA	0.383033613500724	3.76489334301515e-59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNAJA4	NA	NA	NA	NA	NA	NA	0.534832276967166	4.25746592498104e-59	NA	NA	1.16790948580164	8.13142734361288e-302	0.321596696385151	1.00252375485117e-39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC3A2	NA	NA	NA	NA	NA	NA	0.546069693731788	5.69303689424376e-59	NA	NA	0.325276649251945	7.66899779814814e-104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAPPC4	NA	NA	NA	NA	NA	NA	0.275579463228556	6.05280731918188e-59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHP1	NA	NA	NA	NA	NA	NA	0.271946634146009	1.42885686756982e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NACA	NA	NA	NA	NA	NA	NA	0.426163639472225	2.98962544346647e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MMADHC	NA	NA	NA	NA	NA	NA	0.266958203716456	3.64925767350022e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SELENOT	NA	NA	NA	NA	NA	NA	0.457115169220003	3.69558772185086e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMD4	NA	NA	NA	NA	NA	NA	0.2884006650959	3.92529352863928e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EIF3B	NA	NA	NA	NA	NA	NA	0.27562993162646	5.54905249303203e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CUTA	NA	NA	NA	NA	NA	NA	0.456461001865257	6.77098354417364e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZMYM2	NA	NA	NA	NA	NA	NA	0.266780566433269	2.91328159439945e-57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268582664978075	1	NA	NA	NA	NA
SEPHS2	NA	NA	NA	NA	NA	NA	0.282651715695868	3.87206273452198e-57	NA	NA	0.554646355105036	8.28732978291614e-183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
